Muscle Name,Negative Force (F_iso)
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
piri_r,-0.0004933023534747263
piri_l,-0.0018838538559803292
