Muscle Name,Negative Force (F_iso)
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
semimem_r,-4.113088747899573e-06
recfem_l,-0.0012622056541924014
