Muscle Name,Negative Force (F_iso)
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
fdl_l,-5.0753378878523756e-05
recfem_l,-0.0005992637674377914
