Muscle Name,Negative Force (F_iso)
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
piri_r,-0.0003887334790656035
edl_l,-9.839767975854906e-05
ehl_l,-0.00016493388575025548
fdl_l,-0.0001652530728522495
piri_l,-0.002199201000235691
