Muscle Name,Negative Force (F_iso)
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
bflh_r,-0.000898364641946438
semimem_l,-6.09408028019198e-05
