Muscle Name,Negative Force (F_iso)
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
fdl_r,-0.0004665087177205284
piri_l,-0.00020523030936794702
