Muscle Name,Negative Force (F_iso)
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_l,-0.0007286569663067707
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_l,-0.0007286569663067707
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
addlong_l,-1.231838074251489e-05
fdl_l,-0.0007286569663067707
fdl_r,-0.0006977001475182094
piri_r,-0.0008405637686527009
tibpost_r,-5.0941228224264586e-05
