Muscle Name,Negative Force (F_iso)
bflh_r,-6.824645965542e-05
bflh_r,-6.824645965542e-05
bflh_r,-6.824645965542e-05
bflh_r,-6.824645965542e-05
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
fdl_l,-0.0003525342012886433
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
fdl_l,-0.0003525342012886433
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
fdl_l,-0.0003525342012886433
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
fdl_l,-0.0003525342012886433
bflh_r,-6.824645965542e-05
fdl_r,-0.00065074791189365
fdl_l,-0.0003525342012886433
bflh_r,-6.824645965542e-05
